date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.35106383,33,0.64893617,0.89895287,0.089361702,0.668739446,0.7,0.786096257,0.864705882,0.823529412,0
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.446808511,42,0.553191489,0.919166246,0.074468085,0.717311412,0.728682171,0.846846847,0.839285714,0.843049327,1
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.382978723,36,0.617021277,0.910684251,0.082978723,0.710038838,0.716019417,0.862573099,0.808219178,0.834512023,2
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.457446809,43,0.542553191,0.926588822,0.076595745,0.727266971,0.724489796,0.827988338,0.852852853,0.840236686,3
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.361702128,34,0.638297872,0.897064295,0.094326241,0.699876424,0.703125,0.870165746,0.78553616,0.825688073,4
1/22/22 1:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.308510638,29,0.691489362,0.886831577,0.096453901,0.657162814,0.675417661,0.83480826,0.779614325,0.806267806,5
1/22/22 1:29,"(1, 1)",2053,Yes,0.2,RandomForest,0.35106383,33,0.64893617,0.88839174,0.091489362,0.675670075,0.69138756,0.793956044,0.842565598,0.817538897,6
1/22/22 1:29,"(1, 1)",2053,Yes,0.2,RandomForest,0.510638298,48,0.489361702,0.930777165,0.068085106,0.748190108,0.764127764,0.868715084,0.863888889,0.866295265,7
1/22/22 1:29,"(1, 1)",2053,Yes,0.2,RandomForest,0.425531915,40,0.574468085,0.922805428,0.065957447,0.728888045,0.752659574,0.847305389,0.870769231,0.858877086,8
1/22/22 1:29,"(1, 1)",2053,Yes,0.2,RandomForest,0.361702128,34,0.638297872,0.928073147,0.087943262,0.709019527,0.725055432,0.879032258,0.805418719,0.840616967,9
2022-11-15 02:59:03,"(1, 1)",2053,Yes,0.2,RandomForest,0.4086021505376344,38,0.5913978494623655,0.8980149111306251,0.0810587262200165,0.6555555555555554,0.6754966887417219,0.8095238095238095,0.8031496062992126,0.8063241106719368,0
2022-11-15 02:59:21,"(1, 1)",2053,Yes,0.2,RandomForest,0.3548387096774194,33,0.6451612903225806,0.883867764704126,0.0959470636889991,0.6317460317460317,0.6568047337278107,0.8222222222222222,0.7655172413793103,0.7928571428571428,1
2022-11-15 02:59:43,"(1, 1)",2053,Yes,0.2,RandomForest,0.4946236559139785,46,0.5053763440860215,0.9238790221318898,0.065343258891646,0.7657279399214881,0.7435064935064936,0.870722433460076,0.8357664233576643,0.8528864059590318,2
2022-11-15 03:00:09,"(1, 1)",2053,Yes,0.2,RandomForest,0.4838709677419355,45,0.5161290322580645,0.9096657742465986,0.0769230769230769,0.7295698924731182,0.7138461538461538,0.8821292775665399,0.7891156462585034,0.8330341113105925,3
2022-11-15 03:00:40,"(1, 1)",2053,Yes,0.2,RandomForest,0.4731182795698925,44,0.5268817204301075,0.8910419891757886,0.1009098428453267,0.6591568527052397,0.6303030303030303,0.8927038626609443,0.6819672131147541,0.7732342007434945,4
2022-11-15 03:01:05,"(1, 1)",2053,Yes,0.2,RandomForest,0.4623655913978494,43,0.5376344086021505,0.9130768257275604,0.076095947063689,0.7181259600614438,0.7160493827160493,0.8821292775665399,0.7918088737201365,0.8345323741007195,5
2022-11-15 03:01:22,"(1, 1)",2053,Yes,0.2,RandomForest,0.4193548387096774,39,0.5806451612903225,0.9133814192953432,0.0794044665012407,0.678494623655914,0.6942675159235668,0.872,0.7730496453900709,0.8195488721804511,6
2022-11-15 03:01:42,"(1, 1)",2053,Yes,0.2,RandomForest,0.4516129032258064,42,0.5483870967741935,0.9186823157548784,0.0719602977667493,0.6588923024406895,0.7147540983606557,0.8616600790513834,0.8074074074074075,0.8336520076481835,7
2022-11-15 03:02:04,"(1, 1)",2053,Yes,0.2,RandomForest,0.4516129032258064,42,0.5483870967741935,0.9084889730247144,0.0694789081885856,0.7149641577060932,0.7123287671232876,0.8666666666666667,0.8,0.832,8
2022-11-15 03:02:28,"(1, 1)",2053,Yes,0.2,RandomForest,0.4731182795698925,44,0.5268817204301075,0.8757711937320966,0.0901571546732837,0.7197900665642601,0.6755952380952381,0.8832684824902723,0.7418300653594772,0.8063943161634103,9
2022-12-01 10:53:42,"(1, 1)",2053,Yes,0.2,RandomForest,0.3870967741935484,36,0.6129032258064516,0.8957467976473567,0.08354011579818031,0.6729390681003584,0.691131498470948,0.8401486988847584,0.795774647887324,0.8173598553345389,10
